PRODUCT_FULL_SEGMENTS_NUMBER,PRODUCT_NAME,PRODUCT_PACKAGE_DESCRIPTION,ITEM_NET_WEIGHT,COMPANY_COUNTRY,STATE,ONHANDQTY,EXPIREDQTY,BLOCKEDQTY,INTRANSITQTY,ONPOQTY,SOOTHER,POOTHER,SUPPLYOP,Q_SO,Q_SB,N30D_SO,TOTAL_DEMAND,ITEM_GROUP,STOCKINGTYPE,INVENTORYTYPE,VENDOR_NAME,LOCAL_PRODUCTMANAGER_NAME,PRODUCT_PRINCIPAL_NAME,INVENTORY_OWNERSHIP,BUYER_NAME,COO,LEADTIME,SHELFLIFE,MIN_DAYS,MAX_DAYS,IDEAL_PIPELINE,LEADTIMELEVEL,SHELFLIFEDAYS,MOQ,PALLET_SIZE,UNITSPERCONTAINER,H_ADU,FCST_TOTAL,UNITCOST,PERCENTAGE,F_ADU,SOH_DC,INTRANSIT_DC,ONPO_DC,NAT_SOH_DC,NAT_INTRANSIT_DC,NAT_ONPO_DC,ROW_NET_POSITION,NAT_NET_POSITION,NAT_PIPELINE_DC,ROW_PIPELINE_DC,RAW_ORDER_QTY,ORDER_QTY,ORDER_DC,STOCK_STATUS,ORDER_AMOUNT,OVERSTOCK_VALUE
443497AIR,NAFOL 1618S,20 kg bag,20.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,SASOL GERMANY GMBH ,SONYA ATKINSON,SASOL LTD ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",DE,120.00000,730.00000,30,60,180,120,730,20.000,,1,0.16,3.66,,0.03,0.12,0.00,0.00,0.00,131.15,0.00,131.15,0.000,860.000,262.30,0.00,0.00,0.0,0.0,Overstock,,
450774FHR,CARMOISINE GRAN BLENDING,25 kg drum,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,OXERRA AUSTRALASIA PTY LTD ,BRETT ASHDOWN,OXERRA,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,120.00000,1825.00000,0,0,0,120,1825,25.000,,1,3.65,3.65,,1.00,3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
521719ECR,NAPURE C-HP,200 kg drum,200.0,Australia,VIC,800.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,800.000,0.000,800.000,800.000,D2 - Hazardous but NOT dangerous,S,M,GUANGZHOU TINCI MATERIALS TECH CO. LTD ,"SALLAS, FRANK",GUANGZHOU TINCI MATERIALS TECHNOLOGY ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,75.00000,730.00000,30,60,135,75,730,0.000,1.0000,1,25.13,3.65,4.46,0.77,2.82,0.00,0.00,0.00,219.18,438.36,0.00,0.000,800.000,657.54,0.00,0.00,0.0,0.0,Overstock,0.0,-1320.61
5259220VR,SURFACTANT C9ME-MB,1000 KG IBC,1000.0,Australia,VIC,1000.000,0.000,0.000,0.000,0.000,2000.000,0.000,0.000,1000.000,2000.000,1000.000,3000.000,D2 - Hazardous but NOT dangerous,S,B,SINO-JAPAN CHEMICAL CO LTD ,"GIOFTSIDIS, ZAC",NIPPON SHOKUBAI CO LTD ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",TW,90.00000,730.00000,30,60,150,90,730,1000.000,,1,19.41,3.65,9.02,0.75,2.74,0.00,0.00,0.00,0.00,0.00,821.92,-2000.000,1000.000,821.92,0.00,0.00,0.0,0.0,Overstock,0.0,-2965.78
439359EGR,TRITON DF-16,204.12 kg Drum,204.12,Australia,NSW,204.120,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,638.00000,30,60,180,120,638,816.480,,1,2.25,3.65,11.09,0.60,2.19,93.21,0.00,0.00,55.92,0.00,0.00,204.120,204.120,55.92,93.21,131.40,816.48,372.82,Stockout Risk,9054.76,0.00
5259220VR,SURFACTANT C9ME-MB,1000 KG IBC,1000.0,Australia,NSW,0.000,0.000,0.000,0.000,3000.000,0.000,0.000,3000.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,B,SINO-JAPAN CHEMICAL CO LTD ,"GIOFTSIDIS, ZAC",NIPPON SHOKUBAI CO LTD ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",TW,90.00000,730.00000,30,60,150,90,730,1000.000,,1,6.47,3.65,6.09,0.25,0.91,0.00,0.00,3296.70,0.00,0.00,821.92,3000.000,1000.000,821.92,3296.70,0.00,0.0,0.0,Overstock,0.0,17604.95
521719ECR,NAPURE C-HP,200 kg drum,200.0,Australia,NSW,800.000,0.000,0.000,1600.000,0.000,0.000,0.000,1600.000,1600.000,0.000,0.000,1600.000,D2 - Hazardous but NOT dangerous,S,M,GUANGZHOU TINCI MATERIALS TECH CO. LTD ,"SALLAS, FRANK",GUANGZHOU TINCI MATERIALS TECHNOLOGY ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,75.00000,730.00000,30,60,135,75,730,0.000,1.0000,1,7.39,3.65,4.12,0.23,0.83,963.86,1927.71,0.00,219.18,438.36,0.00,800.000,800.000,657.54,2891.57,0.00,0.0,0.0,Overstock,0.0,9528.95
439359EGR,TRITON DF-16,204.12 kg Drum,204.12,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,638.00000,30,60,180,120,638,816.480,,1,0.75,3.65,,0.20,0.73,0.00,0.00,0.00,55.92,0.00,0.00,0.000,204.120,55.92,0.00,43.80,816.48,1118.47,Stockout Risk,,0.00
439359EGR,TRITON DF-16,204.12 kg Drum,204.12,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"GIOFTSIDIS, ZAC",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,638.00000,30,60,180,120,638,816.480,,1,0.75,3.65,10.95,0.20,0.73,0.00,0.00,0.00,55.92,0.00,0.00,0.000,204.120,55.92,0.00,43.80,816.48,1118.47,Stockout Risk,8940.46,0.00
477390ESR,GUARDMAX ATMP,250 KG Drum,250.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,"SHANDONG TAIHE CHEMICALS CO.,LTD. ","SALLAS, FRANK","SHANDONG TAIHE TECHNOLOGIES CO., LTD. ",61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CN,75.00000,365.00000,0,0,0,75,365,750.000,,1,2.08,3.61,1.71,1.00,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
458266JKR,GRINDSTED PECTIN RS 400,25 KG carton,25.0,Australia,QLD,575.000,0.000,0.000,0.000,500.000,500.000,0.000,500.000,500.000,500.000,500.000,1000.000,N1 - Non hazardous/Non dangerous,S,C,DANISCO AUSTRALIA PTY LTD ,MANFRED CHUN,I.F.F. - INTERN. FLAVOURS & FRAGRANCES ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",MX,180.00000,730.00000,0,0,0,180,730,100.000,,1,1.91,3.61,36.43,0.82,2.97,25.25,0.00,168.35,20.78,0.00,138.50,75.000,75.000,159.28,193.60,0.00,0.0,0.0,Overstock,0.0,2732.25
458266JKR,GRINDSTED PECTIN RS 400,25 KG carton,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,DANISCO AUSTRALIA PTY LTD ,MANFRED CHUN,I.F.F. - INTERN. FLAVOURS & FRAGRANCES ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",MX,180.00000,730.00000,0,0,0,180,730,100.000,,1,0.41,3.61,46.33,0.18,0.64,0.00,0.00,0.00,20.78,0.00,138.50,0.000,75.000,159.28,0.00,0.00,0.0,0.0,Overstock,0.0,3474.75
477249ECR,SUNBET C2M,200 KG DRUM,200.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,"SUNJIN CHEMICAL CO., LTD ","NGUYEN, KEN","SUNJIN BEAUTY SCIENCE CO., LTD. ",61121 - AU Home Care I&I HC,"MICHALIK, KYAN",KR,90.00000,730.00000,0,0,0,90,730,800.000,,1,2.94,3.59,3.14,1.00,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
524374CXR,LEVASIL CB24,1.300 kg Container,1300.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,NOURYON ASIA PTE LTD ,"BOWLES, CRAIG",NOURYON ,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",TW,60.00000,365.00000,0,0,0,60,365,0.000,,1,1.19,3.59,2.69,1.00,3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
440333AIR,SODIUM TRIPOLYPHOSPHATE COARSE,20 kg bag,20.0,Australia,NSW,720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,720.000,0.000,720.000,720.000,D2 - Hazardous but NOT dangerous,S,C,ALBRIGHT & WILSON (AUSTRALIA) PTY LTD ,"NGUYEN, KEN",PT.UNGGUL INDAH CAHAYA TBK,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,21.00000,730.00000,0,0,0,21,730,60.000,,1,5.32,3.57,5.98,1.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
462302AIR,LIPOCAL,20 kg bag,20.0,Australia,SA,0.000,0.000,0.000,400.000,0.000,0.000,0.000,400.000,400.000,0.000,0.000,400.000,N1 - Non hazardous/Non dangerous,S,C,LIPOTEC S.A.U ,"FRAGAR, SARAH",THE LUBRIZOL CORPORATION ,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,ES,120.00000,540.00000,0,0,0,120,540,0.000,,1,2.59,3.56,23.03,1.00,3.56,0.00,112.36,0.00,0.00,112.36,0.00,0.000,0.000,112.36,112.36,0.00,0.0,0.0,Healthy,0.0,0.00
296625ALR,NORIT RB 3W,25 kg bag,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,NORIT NEDERLAND B.V. ,BRETT ASHDOWN,NORIT ACTIVATED CARBON,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",NL,120.00000,1825.00000,30,60,180,120,1825,100.000,,1,0.42,3.56,8.63,0.57,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,121.20,125.0,61.88,Stockout Risk,1078.75,0.00
296625ALR,NORIT RB 3W,25 kg bag,25.0,Australia,VIC,1000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1000.000,0.000,1000.000,1000.000,N1 - Non hazardous/Non dangerous,S,M,NORIT NEDERLAND B.V. ,BRETT ASHDOWN,NORIT ACTIVATED CARBON,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",NL,120.00000,1825.00000,30,60,180,120,1825,100.000,,1,0.32,3.56,7.42,0.43,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,92.40,100.0,64.94,Stockout Risk,742.0,0.00
464176ALR,CHICKEN (BOILED) FLAVOUR P-198470,25 KG bag,25.0,Australia,NSW,0.000,0.000,0.000,0.000,450.000,0.000,0.000,450.000,450.000,0.000,0.000,450.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,100.000,,1,0.23,3.50,29.41,1.00,3.50,0.00,0.00,128.57,0.00,0.00,128.57,0.000,0.000,128.57,128.57,0.00,0.0,0.0,Healthy,0.0,0.00
419392ECR,VANTOCIL IB,200 kg drum,200.0,Australia,NSW,0.000,0.000,0.000,800.000,800.000,0.000,0.000,1600.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,B,ARXADA SWITZERLAND (AG) ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",CH,120.00000,720.00000,30,60,180,120,720,800.000,,1,2.57,3.50,6.81,1.00,3.50,0.00,228.57,228.57,0.00,228.57,228.57,1600.000,1600.000,457.14,457.14,0.00,0.0,0.0,Overstock,0.0,7320.68
4508005WR,PROF PF3-PE2-5SS (50/CART),box 50 units,1.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,PROFILT (AUST) PTY LTD ,NATHAN SCHULTZ,PROFILT ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,15.00000,3650.00000,0,0,0,15,3650,4.000,,1,3.00,3.48,8.54,1.00,3.48,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
260302ALR,YOGURT BUDS 66862,25 kg bag,25.0,New Zealand,NZ,100.000,0.000,0.000,600.000,0.000,700.000,0.000,600.000,0.000,700.000,0.000,700.000,N1 - Non hazardous/Non dangerous,S,C,BUTTER BUDS INC. ,JAN RIAD,BUTTER BUDS FOOD INGREDIENTS,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",US,150.00000,580.00000,0,0,0,150,580,100.000,,1,3.40,3.47,22.76,1.00,3.47,28.82,172.91,0.00,28.82,172.91,0.00,0.000,0.000,201.73,201.73,0.00,0.0,0.0,Healthy,0.0,0.00
439132EBR,TERGITOL TMN-6 (90%) SURFACTANT,199.58 kg Drum,199.58,New Zealand,NZ,199.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,C,DOW CHEMICAL (NZ) LIMITED ,"BOWLES, CRAIG",DOW INC,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",US,90.00000,638.00000,0,0,0,90,638,199.580,,1,17.15,3.46,14.40,1.00,3.46,57.68,0.00,0.00,57.68,0.00,0.00,199.580,199.580,57.68,57.68,0.00,0.0,0.0,Overstock,0.0,2873.95
125747IHR,MERGAL K9N,30 kg can,30.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,B,TROY SIAM COMPANY LIMITED ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",DE,120.00000,720.00000,30,60,180,120,720,120.000,,1,1.43,3.45,1.93,1.00,3.45,0.00,0.00,0.00,-78.26,0.00,0.00,0.000,-270.000,-78.26,0.00,207.00,210.0,60.87,Stockout Risk,405.3,0.00
4430770VR,CREMER GLYCERINE 99.5% (100% RAPESEED) EP,1250 kg IBC,1250.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,CREMER SINGAPORE PTE LTD ,TANYA HARVEY,PETER CREMER GRUPPE ,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",NL,90.00000,730.00000,0,0,0,90,730,5000.000,,1,1.14,3.45,2.07,1.00,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
125747IHR,MERGAL K9N,30 kg can,30.0,Australia,NSW,720.000,0.000,720.000,0.000,0.000,0.000,0.000,0.000,270.000,0.000,270.000,270.000,D1 - Dangerous & hazardous product,S,B,TROY SIAM COMPANY LIMITED ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",DE,120.00000,720.00000,30,60,180,120,720,120.000,,1,0.00,3.45,7.18,0.00,0.00,0.00,0.00,0.00,-78.26,0.00,0.00,-270.000,-270.000,-78.26,0.00,0.00,0.0,0.0,Stockout Risk,0.0,0.00
438607ALR,PREVENTOL O EXTRA,25 kg bag,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300.000,0.000,25.000,300.000,D1 - Dangerous & hazardous product,S,M,LANXESS PTY LTD ,ELISE CHISHOLM,LANXESS AG,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,180.00000,730.00000,30,60,240,180,730,100.000,,1,1.29,3.44,25.13,0.61,2.09,-11.96,0.00,0.00,116.28,0.00,218.02,-300.000,875.000,334.30,-11.96,0.00,0.0,0.0,Overstock,0.0,-11657.72
438607ALR,PREVENTOL O EXTRA,25 kg bag,25.0,Australia,VIC,475.000,0.000,0.000,0.000,750.000,0.000,0.000,750.000,50.000,0.000,50.000,50.000,D1 - Dangerous & hazardous product,S,M,LANXESS PTY LTD ,ELISE CHISHOLM,LANXESS AG,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,180.00000,730.00000,30,60,240,180,730,100.000,,1,0.83,3.44,25.13,0.39,1.35,314.81,0.00,555.56,116.28,0.00,218.02,1175.000,875.000,334.30,870.37,0.00,0.0,0.0,Overstock,0.0,22403.38
453321DXR,BARDAC 2080,186 kg drum,186.0,Australia,VIC,0.000,0.000,0.000,0.000,744.000,0.000,0.000,744.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,M,IMCD AUSTRALIA PTY LTD ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,720.00000,30,60,180,120,720,186.000,,1,5.15,3.43,8.17,1.00,3.43,0.00,0.00,216.91,0.00,0.00,216.91,744.000,744.000,216.91,216.91,0.00,0.0,0.0,High Stock,0.0,0.00
201726OTR,YOGHURT FOL 630186H,15 kg box,15.0,Australia,QLD,0.000,0.000,0.000,0.000,300.000,0.000,0.000,300.000,300.000,0.000,0.000,300.000,D2 - Hazardous but NOT dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,84.00000,365.00000,0,0,0,84,365,60.000,,1,2.49,3.41,73.67,1.00,3.41,0.00,0.00,87.98,0.00,0.00,87.98,0.000,0.000,87.98,87.98,0.00,0.0,0.0,Healthy,0.0,0.00
440236ALR,ELVAX CE9619-1,25 kg bag,25.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,DOW CHEMICAL (AUSTRALIA) PTY LTD ,NEIL CLIFFORD,DOW INC,61125 - AU Advanced Materials AM,VIJAYA PAWAR,AU,90.00000,2190.00000,0,0,0,90,2190,100.000,,1,1.43,3.40,12.13,1.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
510064VFR,STAPA WM 3 COPPER,25 kg pail,25.0,Australia,VIC,675.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,M,ECKART GMBH ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,180.00000,365.00000,30,60,240,180,365,100.000,,1,2.49,3.40,27.12,0.89,3.03,222.77,0.00,0.00,198.53,0.00,0.00,675.000,-525.000,198.53,222.77,0.00,0.0,0.0,Low Stock,0.0,0.00
510064VFR,STAPA WM 3 COPPER,25 kg pail,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,1200.000,0.000,0.000,0.000,1200.000,0.000,1200.000,D1 - Dangerous & hazardous product,S,M,ECKART GMBH ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",DE,180.00000,365.00000,30,60,240,180,365,100.000,,1,0.30,3.40,51.05,0.11,0.37,0.00,0.00,0.00,198.53,0.00,0.00,-1200.000,-525.000,198.53,0.00,22.20,100.0,270.27,Low Stock,5105.0,0.00
450881ALR,PRAWN (RAW) FLAVOUR QF09862,25 kg bag,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,25.000,,1,1.38,3.39,17.65,0.75,2.54,0.00,0.00,0.00,0.00,0.00,132.74,0.000,0.000,132.74,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
450881ALR,PRAWN (RAW) FLAVOUR QF09862,25 kg bag,25.0,Australia,QLD,0.000,0.000,0.000,0.000,450.000,0.000,0.000,450.000,450.000,0.000,0.000,450.000,N1 - Non hazardous/Non dangerous,S,C,GIVAUDAN AUSTRALIA PTY LTD ,"COOLS, JANA",GIVAUDAN-VERNIER S.A. ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",AU,84.00000,365.00000,0,0,0,84,365,25.000,,1,0.46,3.39,17.65,0.25,0.85,0.00,0.00,529.41,0.00,0.00,132.74,0.000,0.000,132.74,529.41,0.00,0.0,0.0,Healthy,0.0,0.00
149528AIROUS,CAVAMAX W8 FOOD (NON-GMO),20 kg bag,20.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,WACKER CHEMICALS CORPORATION ,TANYA HARVEY,WACKER ,62123 - NZ Food - Nutrition F&N,VIJAYA PAWAR,US,150.00000,1095.00000,0,0,0,150,1095,880.000,40.0000,1,2.56,3.38,81.23,1.00,3.38,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
271068VER,NUOSEPT 44,20 kg pail,20.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,ARXADA SWITZERLAND (AG) ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",NL,120.00000,720.00000,0,0,0,120,720,80.000,16.0000,1,3.42,3.37,,0.82,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
271068VER,NUOSEPT 44,20 kg pail,20.0,Australia,NSW,660.000,660.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,ARXADA SWITZERLAND (AG) ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",NL,120.00000,720.00000,0,0,0,120,720,80.000,16.0000,1,0.77,3.37,8.22,0.18,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
271068VER,NUOSEPT 44,20 kg pail,20.0,Australia,VIC,80.000,80.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,ARXADA SWITZERLAND (AG) ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",NL,120.00000,720.00000,0,0,0,120,720,80.000,16.0000,1,0.00,3.37,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
274584FXR,AMPHOMER,90.72 kg drum (200 lbs),90.72,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,NOURYON SURFACE CHEMISTRY PTE LTD ,"CARGILL, JENNIFER",NOURYON ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,120.00000,720.00000,0,0,0,120,720,0.000,,1,0.67,3.35,38.40,1.00,3.35,0.00,0.00,0.00,0.00,0.00,81.24,0.000,-90.720,81.24,0.00,0.00,0.0,0.0,Low Stock,0.0,0.00
274584FXR,AMPHOMER,90.72 kg drum (200 lbs),90.72,Australia,VIC,0.000,0.000,0.000,0.000,272.160,0.000,0.000,272.160,362.880,0.000,0.000,362.880,N1 - Non hazardous/Non dangerous,S,C,NOURYON SURFACE CHEMISTRY PTE LTD ,"CARGILL, JENNIFER",NOURYON ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,120.00000,720.00000,0,0,0,120,720,0.000,,1,0.00,3.35,30.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.24,-90.720,-90.720,81.24,0.00,90.72,90.72,0.0,Low Stock,2770.59,0.00
438835EJR,BRYTALL 29/4 EN,215 kg drum,215.0,Australia,VIC,645.000,645.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,LAWTER (N.Z.) LIMITED ,"GIOFTSIDIS, ZAC",HARIMA CHEMICALS GROUP ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",NZ,60.00000,365.00000,0,0,0,60,365,860.000,,1,0.99,3.34,1.52,1.00,3.34,0.00,0.00,0.00,0.00,257.49,0.00,0.000,860.000,257.49,0.00,0.00,0.0,0.0,Overstock,0.0,1307.20
440585ALR,BITONER C5 BT-100,25 kg bag,25.0,New Zealand,NZ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,X,"QINGDAO BATER CHEMICAL CO., LTD. ","BOWLES, CRAIG",QINGDAO BATER CHEMICAL CO. LTD.,62122 - NZ Coatings-Constructions C&C,"MICHALIK, KYAN",CN,90.00000,720.00000,0,0,0,90,720,150.000,,1,0.41,3.34,1.35,1.00,3.34,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
